TrialIndex,Jitter,ScannerRun,StimType,Order,Delay,CurrentImage,CurrentX,CurrentY,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
126.0,1000.0,2.0,BL,0.0,0.0,stimuli/fractals/32a.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/32a.jpg,stimuli/fractals/32b.jpg,stimuli/fractals/32c.jpg,-0.390625,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.078125,0.1388888888888889
127.0,500.0,2.0,ERP,1.0,1.0,stimuli/fractals/126b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/126b.jpg,stimuli/fractals/126c.jpg,stimuli/fractals/126a.jpg,0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.234375,-0.4166666666666667,-0.390625,0.4166666666666667
128.0,3000.0,2.0,OLP,1.0,3.0,stimuli/fractals/2c.jpg,-0.234375,0.4166666666666667,stimuli/fractals/2c.jpg,stimuli/fractals/2a.jpg,stimuli/fractals/2b.jpg,-0.234375,0.4166666666666667,-0.078125,0.4166666666666667,-0.234375,0.1388888888888889,0.390625,-0.1388888888888889
129.0,2000.0,2.0,ERP,2.0,0.0,stimuli/fractals/126b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/126b.jpg,stimuli/fractals/126c.jpg,stimuli/fractals/126a.jpg,0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.234375,-0.4166666666666667,-0.390625,0.4166666666666667
130.0,2000.0,2.0,LLP,1.0,2.0,stimuli/fractals/19c.jpg,-0.078125,0.1388888888888889,stimuli/fractals/19c.jpg,stimuli/fractals/19a.jpg,stimuli/fractals/19b.jpg,-0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
131.0,1000.0,2.0,LLP,1.0,3.0,stimuli/fractals/33a.jpg,-0.234375,0.1388888888888889,stimuli/fractals/33a.jpg,stimuli/fractals/33c.jpg,stimuli/fractals/33b.jpg,-0.234375,0.1388888888888889,-0.234375,0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,-0.4166666666666667
132.0,1000.0,2.0,OLP,2.0,0.0,stimuli/fractals/2a.jpg,-0.234375,0.4166666666666667,stimuli/fractals/2c.jpg,stimuli/fractals/2a.jpg,stimuli/fractals/2b.jpg,-0.234375,0.4166666666666667,-0.078125,0.4166666666666667,-0.234375,0.1388888888888889,0.390625,-0.1388888888888889
133.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/19c.jpg,0.078125,0.1388888888888889,stimuli/fractals/19c.jpg,stimuli/fractals/19a.jpg,stimuli/fractals/19b.jpg,-0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
134.0,3000.0,2.0,ERP,1.0,1.0,stimuli/fractals/51a.jpg,0.078125,0.4166666666666667,stimuli/fractals/51a.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51c.jpg,0.078125,0.4166666666666667,0.234375,0.4166666666666667,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
135.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/33a.jpg,-0.234375,0.4166666666666667,stimuli/fractals/33a.jpg,stimuli/fractals/33c.jpg,stimuli/fractals/33b.jpg,-0.234375,0.1388888888888889,-0.234375,0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,-0.4166666666666667
136.0,3000.0,2.0,ERP,2.0,0.0,stimuli/fractals/51a.jpg,0.078125,0.4166666666666667,stimuli/fractals/51a.jpg,stimuli/fractals/51b.jpg,stimuli/fractals/51c.jpg,0.078125,0.4166666666666667,0.234375,0.4166666666666667,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
137.0,2000.0,2.0,ERP,1.0,5.0,stimuli/fractals/70a.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,stimuli/fractals/70b.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.390625,0.4166666666666667
138.0,1000.0,2.0,LLP,1.0,5.0,stimuli/fractals/61a.jpg,0.390625,-0.4166666666666667,stimuli/fractals/61a.jpg,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,0.1388888888888889
139.0,2000.0,2.0,LLP,1.0,2.0,stimuli/fractals/104b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/104b.jpg,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,0.078125,-0.4166666666666667,0.234375,-0.4166666666666667,-0.078125,-0.4166666666666667,0.390625,0.4166666666666667
140.0,4000.0,2.0,OLP,1.0,4.0,stimuli/fractals/128b.jpg,0.078125,-0.4166666666666667,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.234375,-0.4166666666666667,-0.390625,0.4166666666666667
141.0,1000.0,2.0,LLP,1.0,4.0,stimuli/fractals/49b.jpg,-0.390625,0.4166666666666667,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,stimuli/fractals/49a.jpg,-0.390625,0.4166666666666667,-0.390625,0.1388888888888889,-0.234375,0.4166666666666667,0.234375,-0.4166666666666667
142.0,3000.0,2.0,LLP,2.0,0.0,stimuli/fractals/104b.jpg,0.234375,-0.4166666666666667,stimuli/fractals/104b.jpg,stimuli/fractals/104a.jpg,stimuli/fractals/104c.jpg,0.078125,-0.4166666666666667,0.234375,-0.4166666666666667,-0.078125,-0.4166666666666667,0.390625,0.4166666666666667
143.0,2000.0,2.0,ERP,2.0,0.0,stimuli/fractals/70a.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/70a.jpg,stimuli/fractals/70c.jpg,stimuli/fractals/70b.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.390625,0.4166666666666667
144.0,2000.0,2.0,LLP,2.0,0.0,stimuli/fractals/61a.jpg,0.234375,-0.4166666666666667,stimuli/fractals/61a.jpg,stimuli/fractals/61c.jpg,stimuli/fractals/61b.jpg,0.390625,-0.4166666666666667,0.234375,-0.4166666666666667,0.390625,-0.1388888888888889,-0.390625,0.1388888888888889
145.0,3000.0,2.0,OLP,2.0,0.0,stimuli/fractals/128a.jpg,0.078125,-0.4166666666666667,stimuli/fractals/128b.jpg,stimuli/fractals/128a.jpg,stimuli/fractals/128c.jpg,0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.234375,-0.4166666666666667,-0.390625,0.4166666666666667
146.0,500.0,2.0,LLP,2.0,0.0,stimuli/fractals/49b.jpg,-0.390625,0.1388888888888889,stimuli/fractals/49b.jpg,stimuli/fractals/49c.jpg,stimuli/fractals/49a.jpg,-0.390625,0.4166666666666667,-0.390625,0.1388888888888889,-0.234375,0.4166666666666667,0.234375,-0.4166666666666667
147.0,3000.0,2.0,BL,0.0,0.0,stimuli/fractals/32a.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/32a.jpg,stimuli/fractals/32b.jpg,stimuli/fractals/32c.jpg,-0.390625,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.078125,0.1388888888888889
148.0,1000.0,2.0,LLP,1.0,3.0,stimuli/fractals/125a.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/125a.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125c.jpg,-0.234375,-0.1388888888888889,-0.234375,-0.4166666666666667,-0.078125,-0.1388888888888889,0.390625,0.4166666666666667
149.0,500.0,2.0,OLP,1.0,1.0,stimuli/fractals/77b.jpg,0.390625,-0.1388888888888889,stimuli/fractals/77b.jpg,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,0.390625,-0.1388888888888889,0.390625,0.1388888888888889,0.234375,-0.1388888888888889,-0.390625,0.4166666666666667
150.0,1000.0,2.0,ERP,1.0,2.0,stimuli/fractals/21a.jpg,-0.390625,0.1388888888888889,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,-0.390625,0.1388888888888889,-0.390625,0.4166666666666667,-0.234375,0.1388888888888889,0.234375,-0.1388888888888889
151.0,2000.0,2.0,OLP,2.0,0.0,stimuli/fractals/77a.jpg,0.390625,-0.1388888888888889,stimuli/fractals/77b.jpg,stimuli/fractals/77a.jpg,stimuli/fractals/77c.jpg,0.390625,-0.1388888888888889,0.390625,0.1388888888888889,0.234375,-0.1388888888888889,-0.390625,0.4166666666666667
152.0,1000.0,2.0,LLP,2.0,0.0,stimuli/fractals/125a.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/125a.jpg,stimuli/fractals/125b.jpg,stimuli/fractals/125c.jpg,-0.234375,-0.1388888888888889,-0.234375,-0.4166666666666667,-0.078125,-0.1388888888888889,0.390625,0.4166666666666667
153.0,4000.0,2.0,ERP,2.0,0.0,stimuli/fractals/21a.jpg,-0.390625,0.1388888888888889,stimuli/fractals/21a.jpg,stimuli/fractals/21b.jpg,stimuli/fractals/21c.jpg,-0.390625,0.1388888888888889,-0.390625,0.4166666666666667,-0.234375,0.1388888888888889,0.234375,-0.1388888888888889
154.0,1000.0,2.0,LLP,1.0,3.0,stimuli/fractals/71c.jpg,0.234375,0.1388888888888889,stimuli/fractals/71c.jpg,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,0.234375,0.1388888888888889,0.390625,0.1388888888888889,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
155.0,3000.0,2.0,ERP,1.0,1.0,stimuli/fractals/107b.jpg,0.234375,0.4166666666666667,stimuli/fractals/107b.jpg,stimuli/fractals/107c.jpg,stimuli/fractals/107a.jpg,0.234375,0.4166666666666667,0.234375,0.1388888888888889,0.390625,0.4166666666666667,-0.078125,-0.4166666666666667
156.0,6000.0,2.0,LLP,1.0,5.0,stimuli/fractals/145b.jpg,-0.234375,0.1388888888888889,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,stimuli/fractals/145c.jpg,-0.234375,0.1388888888888889,-0.390625,0.1388888888888889,-0.078125,0.1388888888888889,0.390625,-0.1388888888888889
157.0,4000.0,2.0,ERP,2.0,0.0,stimuli/fractals/107b.jpg,0.234375,0.4166666666666667,stimuli/fractals/107b.jpg,stimuli/fractals/107c.jpg,stimuli/fractals/107a.jpg,0.234375,0.4166666666666667,0.234375,0.1388888888888889,0.390625,0.4166666666666667,-0.078125,-0.4166666666666667
158.0,6000.0,2.0,LLP,2.0,0.0,stimuli/fractals/71c.jpg,0.390625,0.1388888888888889,stimuli/fractals/71c.jpg,stimuli/fractals/71a.jpg,stimuli/fractals/71b.jpg,0.234375,0.1388888888888889,0.390625,0.1388888888888889,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
159.0,1000.0,2.0,ERP,1.0,4.0,stimuli/fractals/97b.jpg,0.078125,0.1388888888888889,stimuli/fractals/97b.jpg,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,0.078125,0.1388888888888889,0.078125,-0.1388888888888889,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
160.0,500.0,2.0,OLP,1.0,4.0,stimuli/fractals/65c.jpg,0.390625,0.1388888888888889,stimuli/fractals/65c.jpg,stimuli/fractals/65b.jpg,stimuli/fractals/65a.jpg,0.390625,0.1388888888888889,0.234375,0.1388888888888889,0.390625,0.4166666666666667,-0.390625,0.4166666666666667
161.0,1000.0,2.0,ERP,1.0,5.0,stimuli/fractals/15c.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/15c.jpg,stimuli/fractals/15b.jpg,stimuli/fractals/15a.jpg,-0.390625,-0.4166666666666667,-0.390625,-0.1388888888888889,-0.234375,-0.4166666666666667,0.234375,0.1388888888888889
162.0,3000.0,2.0,LLP,2.0,0.0,stimuli/fractals/145b.jpg,-0.390625,0.1388888888888889,stimuli/fractals/145b.jpg,stimuli/fractals/145a.jpg,stimuli/fractals/145c.jpg,-0.234375,0.1388888888888889,-0.390625,0.1388888888888889,-0.078125,0.1388888888888889,0.390625,-0.1388888888888889
163.0,2000.0,2.0,OLP,1.0,2.0,stimuli/fractals/47b.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,-0.234375,-0.4166666666666667,-0.390625,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
164.0,500.0,2.0,ERP,2.0,0.0,stimuli/fractals/97b.jpg,0.078125,0.1388888888888889,stimuli/fractals/97b.jpg,stimuli/fractals/97c.jpg,stimuli/fractals/97a.jpg,0.078125,0.1388888888888889,0.078125,-0.1388888888888889,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
165.0,1000.0,2.0,OLP,2.0,0.0,stimuli/fractals/65b.jpg,0.390625,0.1388888888888889,stimuli/fractals/65c.jpg,stimuli/fractals/65b.jpg,stimuli/fractals/65a.jpg,0.390625,0.1388888888888889,0.234375,0.1388888888888889,0.390625,0.4166666666666667,-0.390625,0.4166666666666667
166.0,5000.0,2.0,OLP,2.0,0.0,stimuli/fractals/47a.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/47b.jpg,stimuli/fractals/47a.jpg,stimuli/fractals/47c.jpg,-0.234375,-0.4166666666666667,-0.390625,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
167.0,3000.0,2.0,ERP,2.0,0.0,stimuli/fractals/15c.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/15c.jpg,stimuli/fractals/15b.jpg,stimuli/fractals/15a.jpg,-0.390625,-0.4166666666666667,-0.390625,-0.1388888888888889,-0.234375,-0.4166666666666667,0.234375,0.1388888888888889
168.0,3000.0,2.0,BL,0.0,0.0,stimuli/fractals/32a.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/32a.jpg,stimuli/fractals/32b.jpg,stimuli/fractals/32c.jpg,-0.390625,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.078125,0.1388888888888889
169.0,1000.0,3.0,LLP,1.0,1.0,stimuli/fractals/106c.jpg,-0.234375,0.4166666666666667,stimuli/fractals/106c.jpg,stimuli/fractals/106a.jpg,stimuli/fractals/106b.jpg,-0.234375,0.4166666666666667,-0.390625,0.4166666666666667,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
170.0,4000.0,3.0,LLP,1.0,4.0,stimuli/fractals/102c.jpg,-0.234375,0.4166666666666667,stimuli/fractals/102c.jpg,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,-0.234375,0.4166666666666667,-0.390625,0.4166666666666667,-0.078125,0.4166666666666667,0.234375,-0.1388888888888889
171.0,5000.0,3.0,LLP,2.0,0.0,stimuli/fractals/106c.jpg,-0.390625,0.4166666666666667,stimuli/fractals/106c.jpg,stimuli/fractals/106a.jpg,stimuli/fractals/106b.jpg,-0.234375,0.4166666666666667,-0.390625,0.4166666666666667,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
172.0,3000.0,3.0,LLP,1.0,3.0,stimuli/fractals/48b.jpg,0.390625,-0.1388888888888889,stimuli/fractals/48b.jpg,stimuli/fractals/48a.jpg,stimuli/fractals/48c.jpg,0.390625,-0.1388888888888889,0.390625,-0.4166666666666667,0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889
173.0,1000.0,3.0,LLP,1.0,3.0,stimuli/fractals/39b.jpg,0.078125,0.4166666666666667,stimuli/fractals/39b.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39a.jpg,0.078125,0.4166666666666667,0.078125,0.1388888888888889,0.234375,0.4166666666666667,0.390625,-0.4166666666666667
174.0,4000.0,3.0,ERP,1.0,4.0,stimuli/fractals/143b.jpg,-0.390625,0.4166666666666667,stimuli/fractals/143b.jpg,stimuli/fractals/143c.jpg,stimuli/fractals/143a.jpg,-0.390625,0.4166666666666667,-0.234375,0.4166666666666667,-0.390625,0.1388888888888889,-0.078125,-0.4166666666666667
175.0,2000.0,3.0,LLP,2.0,0.0,stimuli/fractals/102c.jpg,-0.390625,0.4166666666666667,stimuli/fractals/102c.jpg,stimuli/fractals/102a.jpg,stimuli/fractals/102b.jpg,-0.234375,0.4166666666666667,-0.390625,0.4166666666666667,-0.078125,0.4166666666666667,0.234375,-0.1388888888888889
176.0,500.0,3.0,LLP,2.0,0.0,stimuli/fractals/48b.jpg,0.390625,-0.4166666666666667,stimuli/fractals/48b.jpg,stimuli/fractals/48a.jpg,stimuli/fractals/48c.jpg,0.390625,-0.1388888888888889,0.390625,-0.4166666666666667,0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889
177.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/39b.jpg,0.078125,0.1388888888888889,stimuli/fractals/39b.jpg,stimuli/fractals/39c.jpg,stimuli/fractals/39a.jpg,0.078125,0.4166666666666667,0.078125,0.1388888888888889,0.234375,0.4166666666666667,0.390625,-0.4166666666666667
178.0,2000.0,3.0,LLP,1.0,5.0,stimuli/fractals/13b.jpg,0.234375,-0.4166666666666667,stimuli/fractals/13b.jpg,stimuli/fractals/13c.jpg,stimuli/fractals/13a.jpg,0.234375,-0.4166666666666667,0.234375,-0.1388888888888889,0.390625,-0.4166666666666667,-0.390625,0.4166666666666667
179.0,8000.0,3.0,ERP,2.0,0.0,stimuli/fractals/143b.jpg,-0.390625,0.4166666666666667,stimuli/fractals/143b.jpg,stimuli/fractals/143c.jpg,stimuli/fractals/143a.jpg,-0.390625,0.4166666666666667,-0.234375,0.4166666666666667,-0.390625,0.1388888888888889,-0.078125,-0.4166666666666667
180.0,4000.0,3.0,LLP,1.0,1.0,stimuli/fractals/124b.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/124b.jpg,stimuli/fractals/124a.jpg,stimuli/fractals/124c.jpg,-0.234375,-0.4166666666666667,-0.078125,-0.4166666666666667,-0.390625,-0.4166666666666667,0.390625,0.4166666666666667
181.0,7000.0,3.0,LLP,1.0,5.0,stimuli/fractals/94a.jpg,-0.078125,0.4166666666666667,stimuli/fractals/94a.jpg,stimuli/fractals/94c.jpg,stimuli/fractals/94b.jpg,-0.078125,0.4166666666666667,-0.078125,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
182.0,3000.0,3.0,LLP,2.0,0.0,stimuli/fractals/124b.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/124b.jpg,stimuli/fractals/124a.jpg,stimuli/fractals/124c.jpg,-0.234375,-0.4166666666666667,-0.078125,-0.4166666666666667,-0.390625,-0.4166666666666667,0.390625,0.4166666666666667
183.0,6000.0,3.0,OLP,1.0,2.0,stimuli/fractals/22a.jpg,0.390625,-0.4166666666666667,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22c.jpg,0.390625,-0.4166666666666667,0.390625,-0.1388888888888889,0.234375,-0.4166666666666667,-0.234375,0.1388888888888889
184.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/13b.jpg,0.234375,-0.1388888888888889,stimuli/fractals/13b.jpg,stimuli/fractals/13c.jpg,stimuli/fractals/13a.jpg,0.234375,-0.4166666666666667,0.234375,-0.1388888888888889,0.390625,-0.4166666666666667,-0.390625,0.4166666666666667
185.0,6000.0,3.0,LLP,1.0,2.0,stimuli/fractals/41b.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/41b.jpg,stimuli/fractals/41c.jpg,stimuli/fractals/41a.jpg,-0.390625,-0.1388888888888889,-0.390625,0.1388888888888889,-0.234375,-0.1388888888888889,0.234375,-0.4166666666666667
186.0,500.0,3.0,OLP,2.0,0.0,stimuli/fractals/22b.jpg,0.390625,-0.4166666666666667,stimuli/fractals/22a.jpg,stimuli/fractals/22b.jpg,stimuli/fractals/22c.jpg,0.390625,-0.4166666666666667,0.390625,-0.1388888888888889,0.234375,-0.4166666666666667,-0.234375,0.1388888888888889
187.0,1000.0,3.0,LLP,2.0,0.0,stimuli/fractals/94a.jpg,-0.078125,0.1388888888888889,stimuli/fractals/94a.jpg,stimuli/fractals/94c.jpg,stimuli/fractals/94b.jpg,-0.078125,0.4166666666666667,-0.078125,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
188.0,5000.0,3.0,LLP,2.0,0.0,stimuli/fractals/41b.jpg,-0.390625,0.1388888888888889,stimuli/fractals/41b.jpg,stimuli/fractals/41c.jpg,stimuli/fractals/41a.jpg,-0.390625,-0.1388888888888889,-0.390625,0.1388888888888889,-0.234375,-0.1388888888888889,0.234375,-0.4166666666666667
