TrialIndex,Jitter,ScannerRun,BlockNr,TrialType,StimType,CurrentImage,CurrentX,CurrentY,EncodingTrialIndex,EncodingStimType,EncodingImage,EncodingXcoordinate,EncodingYcoordinate,TripletMemberA,TripletMemberB,TripletMemberC,Xcoordinate,Ycoordinate,Xcoordinate_lure1,Ycoordinate_lure1,Xcoordinate_lure2,Ycoordinate_lure2,Xcoordinate_foil,Ycoordinate_foil
1,500,,1,OBJ,FOIL,stimuli/fractals/131b.jpg,0.234375,-0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
2,1000,,1,OBJ,LURE,stimuli/fractals/42a.jpg,-0.234375,0.1388888888888889,1.0,OLP,stimuli/fractals/42c.jpg,-0.234375,0.1388888888888889,stimuli/fractals/42c.jpg,stimuli/fractals/42b.jpg,stimuli/fractals/42a.jpg,-0.234375,0.1388888888888889,-0.234375,-0.1388888888888889,-0.078125,0.1388888888888889,0.234375,-0.4166666666666667
3,2000,,1,OBJ,TARGET,stimuli/fractals/64a.jpg,-0.078125,0.4166666666666667,2.0,OLP,stimuli/fractals/64a.jpg,-0.078125,0.4166666666666667,stimuli/fractals/64a.jpg,stimuli/fractals/64c.jpg,stimuli/fractals/64b.jpg,-0.078125,0.4166666666666667,-0.234375,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
4,3000,,1,OBJ,FOIL,stimuli/fractals/5b.jpg,-0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
5,2000,,1,OBJ,TARGET,stimuli/fractals/6a.jpg,0.390625,-0.4166666666666667,12.0,OLP,stimuli/fractals/6a.jpg,0.390625,-0.4166666666666667,stimuli/fractals/6a.jpg,stimuli/fractals/6c.jpg,stimuli/fractals/6b.jpg,0.390625,-0.4166666666666667,0.390625,-0.1388888888888889,0.234375,-0.4166666666666667,-0.390625,0.4166666666666667
6,1000,,1,OBJ,FOIL,stimuli/fractals/132b.jpg,-0.078125,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
7,3000,,1,OBJ,TARGET,stimuli/fractals/26b.jpg,-0.234375,0.4166666666666667,18.0,OLP,stimuli/fractals/26b.jpg,-0.234375,0.4166666666666667,stimuli/fractals/26b.jpg,stimuli/fractals/26a.jpg,stimuli/fractals/26c.jpg,-0.234375,0.4166666666666667,-0.234375,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
8,1000,,1,OBJ,TARGET,stimuli/fractals/4a.jpg,0.078125,0.4166666666666667,4.0,ERP,stimuli/fractals/4a.jpg,0.078125,0.4166666666666667,stimuli/fractals/4a.jpg,stimuli/fractals/4b.jpg,stimuli/fractals/4c.jpg,0.078125,0.4166666666666667,0.234375,0.4166666666666667,0.078125,0.1388888888888889,-0.390625,-0.1388888888888889
9,2000,,1,OBJ,TARGET,stimuli/fractals/7c.jpg,0.390625,0.1388888888888889,8.0,ERP,stimuli/fractals/7c.jpg,0.390625,0.1388888888888889,stimuli/fractals/7c.jpg,stimuli/fractals/7b.jpg,stimuli/fractals/7a.jpg,0.390625,0.1388888888888889,0.390625,-0.1388888888888889,0.390625,0.4166666666666667,-0.234375,0.4166666666666667
10,2000,,1,OBJ,FOIL,stimuli/fractals/68c.jpg,-0.078125,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
11,6000,,1,OBJ,LURE,stimuli/fractals/25a.jpg,0.390625,0.4166666666666667,3.0,LLP,stimuli/fractals/25c.jpg,0.390625,0.4166666666666667,stimuli/fractals/25c.jpg,stimuli/fractals/25b.jpg,stimuli/fractals/25a.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.078125,-0.4166666666666667
12,2000,,1,OBJ,FOIL,stimuli/fractals/3b.jpg,-0.390625,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
13,2000,,1,OBJ,LURE,stimuli/fractals/110a.jpg,-0.234375,-0.4166666666666667,11.0,ERP,stimuli/fractals/110c.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/110c.jpg,stimuli/fractals/110b.jpg,stimuli/fractals/110a.jpg,-0.234375,-0.4166666666666667,-0.234375,-0.1388888888888889,-0.078125,-0.4166666666666667,0.390625,0.1388888888888889
14,3000,,1,OBJ,FOIL,stimuli/fractals/28c.jpg,0.234375,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
15,2000,,1,OBJ,LURE,stimuli/fractals/63c.jpg,-0.078125,-0.4166666666666667,22.0,ERP,stimuli/fractals/63a.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/63a.jpg,stimuli/fractals/63b.jpg,stimuli/fractals/63c.jpg,-0.078125,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.078125,-0.1388888888888889,0.234375,0.4166666666666667
16,1000,,1,OBJ,LURE,stimuli/fractals/135a.jpg,0.078125,-0.1388888888888889,10.0,LLP,stimuli/fractals/135b.jpg,0.078125,-0.1388888888888889,stimuli/fractals/135b.jpg,stimuli/fractals/135c.jpg,stimuli/fractals/135a.jpg,0.078125,-0.1388888888888889,0.234375,-0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,0.4166666666666667
17,1000,,1,OBJ,TARGET,stimuli/fractals/80b.jpg,-0.234375,0.1388888888888889,16.0,LLP,stimuli/fractals/80b.jpg,-0.234375,0.1388888888888889,stimuli/fractals/80b.jpg,stimuli/fractals/80a.jpg,stimuli/fractals/80c.jpg,-0.234375,0.1388888888888889,-0.390625,0.1388888888888889,-0.078125,0.1388888888888889,0.390625,-0.4166666666666667
18,500,,1,OBJ,FOIL,stimuli/fractals/137c.jpg,0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
19,3000,,2,LOC,TARGET,stimuli/fractals/142c.jpg,0.078125,-0.4166666666666667,24.0,ERP,stimuli/fractals/142c.jpg,0.078125,-0.4166666666666667,stimuli/fractals/142c.jpg,stimuli/fractals/142a.jpg,stimuli/fractals/142b.jpg,0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,0.390625,0.4166666666666667
20,2000,,2,LOC,FOIL,stimuli/fractals/8b.jpg,0.390625,-0.4166666666666667,28.0,OLP,stimuli/fractals/8b.jpg,-0.234375,0.1388888888888889,stimuli/fractals/8b.jpg,stimuli/fractals/8c.jpg,stimuli/fractals/8a.jpg,-0.234375,0.1388888888888889,-0.234375,-0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
21,1000,,2,LOC,LURE,stimuli/fractals/105a.jpg,-0.078125,0.4166666666666667,23.0,LLP,stimuli/fractals/105a.jpg,-0.078125,0.1388888888888889,stimuli/fractals/105a.jpg,stimuli/fractals/105c.jpg,stimuli/fractals/105b.jpg,-0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
22,3000,,2,LOC,TARGET,stimuli/fractals/100b.jpg,-0.234375,-0.1388888888888889,25.0,ERP,stimuli/fractals/100b.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/100b.jpg,stimuli/fractals/100a.jpg,stimuli/fractals/100c.jpg,-0.234375,-0.1388888888888889,-0.234375,0.1388888888888889,-0.078125,-0.1388888888888889,0.390625,0.4166666666666667
23,1000,,2,LOC,TARGET,stimuli/fractals/24c.jpg,0.234375,-0.1388888888888889,34.0,ERP,stimuli/fractals/24c.jpg,0.234375,-0.1388888888888889,stimuli/fractals/24c.jpg,stimuli/fractals/24a.jpg,stimuli/fractals/24b.jpg,0.234375,-0.1388888888888889,0.078125,-0.1388888888888889,0.390625,-0.1388888888888889,-0.390625,0.1388888888888889
24,1000,,2,LOC,TARGET,stimuli/fractals/99b.jpg,0.390625,0.1388888888888889,36.0,LLP,stimuli/fractals/99b.jpg,0.390625,0.1388888888888889,stimuli/fractals/99b.jpg,stimuli/fractals/99a.jpg,stimuli/fractals/99c.jpg,0.390625,0.1388888888888889,0.390625,0.4166666666666667,0.234375,0.1388888888888889,-0.390625,0.4166666666666667
25,1000,,2,LOC,FOIL,stimuli/fractals/76b.jpg,0.234375,0.4166666666666667,38.0,LLP,stimuli/fractals/76b.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/76b.jpg,stimuli/fractals/76a.jpg,stimuli/fractals/76c.jpg,-0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889,-0.078125,-0.1388888888888889,0.234375,0.4166666666666667
26,5000,,2,LOC,TARGET,stimuli/fractals/59b.jpg,0.234375,0.1388888888888889,47.0,LLP,stimuli/fractals/59b.jpg,0.234375,0.1388888888888889,stimuli/fractals/59b.jpg,stimuli/fractals/59a.jpg,stimuli/fractals/59c.jpg,0.234375,0.1388888888888889,0.390625,0.1388888888888889,0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
27,500,,2,LOC,FOIL,stimuli/fractals/34c.jpg,-0.390625,0.4166666666666667,30.0,OLP,stimuli/fractals/34c.jpg,0.078125,-0.1388888888888889,stimuli/fractals/34c.jpg,stimuli/fractals/34a.jpg,stimuli/fractals/34b.jpg,0.078125,-0.1388888888888889,0.234375,-0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,0.4166666666666667
28,1000,,2,LOC,LURE,stimuli/fractals/66a.jpg,-0.078125,0.1388888888888889,35.0,OLP,stimuli/fractals/66a.jpg,0.078125,0.1388888888888889,stimuli/fractals/66a.jpg,stimuli/fractals/66c.jpg,stimuli/fractals/66b.jpg,0.078125,0.1388888888888889,0.078125,0.4166666666666667,-0.078125,0.1388888888888889,-0.390625,-0.4166666666666667
29,2000,,2,LOC,FOIL,stimuli/fractals/12a.jpg,-0.390625,-0.4166666666666667,56.0,LLP,stimuli/fractals/12a.jpg,0.078125,0.1388888888888889,stimuli/fractals/12a.jpg,stimuli/fractals/12b.jpg,stimuli/fractals/12c.jpg,0.078125,0.1388888888888889,0.078125,0.4166666666666667,0.078125,-0.1388888888888889,-0.390625,-0.4166666666666667
30,8000,,2,LOC,FOIL,stimuli/fractals/60a.jpg,0.390625,0.4166666666666667,45.0,ERP,stimuli/fractals/60a.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/60a.jpg,stimuli/fractals/60c.jpg,stimuli/fractals/60b.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,0.078125,-0.1388888888888889,0.390625,0.4166666666666667
31,3000,,2,LOC,FOIL,stimuli/fractals/109c.jpg,0.390625,0.4166666666666667,48.0,ERP,stimuli/fractals/109c.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/109c.jpg,stimuli/fractals/109b.jpg,stimuli/fractals/109a.jpg,-0.234375,-0.4166666666666667,-0.390625,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
32,500,,2,LOC,FOIL,stimuli/fractals/90c.jpg,0.390625,0.4166666666666667,57.0,ERP,stimuli/fractals/90c.jpg,-0.390625,-0.4166666666666667,stimuli/fractals/90c.jpg,stimuli/fractals/90b.jpg,stimuli/fractals/90a.jpg,-0.390625,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.390625,0.4166666666666667
33,2000,,2,LOC,LURE,stimuli/fractals/144a.jpg,-0.234375,-0.1388888888888889,69.0,LLP,stimuli/fractals/144a.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/144a.jpg,stimuli/fractals/144b.jpg,stimuli/fractals/144c.jpg,-0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667,-0.234375,-0.1388888888888889,0.234375,-0.4166666666666667
34,1000,,2,LOC,TARGET,stimuli/fractals/69c.jpg,-0.078125,-0.4166666666666667,75.0,LLP,stimuli/fractals/69c.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/69c.jpg,stimuli/fractals/69b.jpg,stimuli/fractals/69a.jpg,-0.078125,-0.4166666666666667,0.078125,-0.4166666666666667,-0.234375,-0.4166666666666667,0.234375,0.4166666666666667
35,1000,,2,LOC,LURE,stimuli/fractals/136b.jpg,0.234375,0.1388888888888889,85.0,LLP,stimuli/fractals/136b.jpg,0.234375,-0.1388888888888889,stimuli/fractals/136b.jpg,stimuli/fractals/136a.jpg,stimuli/fractals/136c.jpg,0.234375,-0.1388888888888889,0.234375,-0.4166666666666667,0.234375,0.1388888888888889,-0.390625,0.1388888888888889
36,1000,,2,LOC,FOIL,stimuli/fractals/67b.jpg,-0.390625,-0.4166666666666667,43.0,OLP,stimuli/fractals/67b.jpg,0.078125,0.1388888888888889,stimuli/fractals/67b.jpg,stimuli/fractals/67c.jpg,stimuli/fractals/67a.jpg,0.078125,0.1388888888888889,0.078125,0.4166666666666667,0.078125,-0.1388888888888889,-0.390625,-0.4166666666666667
37,2000,,3,OBJ,FOIL,stimuli/fractals/53a.jpg,0.390625,-0.1388888888888889,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
38,1000,,3,OBJ,FOIL,stimuli/fractals/20b.jpg,0.234375,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
39,6000,,3,OBJ,LURE,stimuli/fractals/62b.jpg,0.234375,-0.1388888888888889,94.0,LLP,stimuli/fractals/62c.jpg,0.234375,-0.1388888888888889,stimuli/fractals/62c.jpg,stimuli/fractals/62a.jpg,stimuli/fractals/62b.jpg,0.234375,-0.1388888888888889,0.078125,-0.1388888888888889,0.234375,0.1388888888888889,-0.390625,0.1388888888888889
40,2000,,3,OBJ,TARGET,stimuli/fractals/44b.jpg,-0.390625,0.4166666666666667,97.0,LLP,stimuli/fractals/44b.jpg,-0.390625,0.4166666666666667,stimuli/fractals/44b.jpg,stimuli/fractals/44a.jpg,stimuli/fractals/44c.jpg,-0.390625,0.4166666666666667,-0.390625,0.1388888888888889,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
41,1000,,3,OBJ,TARGET,stimuli/fractals/14a.jpg,-0.390625,-0.1388888888888889,58.0,ERP,stimuli/fractals/14a.jpg,-0.390625,-0.1388888888888889,stimuli/fractals/14a.jpg,stimuli/fractals/14c.jpg,stimuli/fractals/14b.jpg,-0.390625,-0.1388888888888889,-0.390625,-0.4166666666666667,-0.390625,0.1388888888888889,0.390625,-0.4166666666666667
42,3000,,3,OBJ,LURE,stimuli/fractals/29c.jpg,-0.234375,-0.4166666666666667,44.0,OLP,stimuli/fractals/29a.jpg,-0.234375,-0.4166666666666667,stimuli/fractals/29a.jpg,stimuli/fractals/29b.jpg,stimuli/fractals/29c.jpg,-0.234375,-0.4166666666666667,-0.234375,-0.1388888888888889,-0.078125,-0.4166666666666667,0.390625,0.4166666666666667
43,1000,,3,OBJ,TARGET,stimuli/fractals/116c.jpg,-0.390625,0.1388888888888889,101.0,LLP,stimuli/fractals/116c.jpg,-0.390625,0.1388888888888889,stimuli/fractals/116c.jpg,stimuli/fractals/116a.jpg,stimuli/fractals/116b.jpg,-0.390625,0.1388888888888889,-0.234375,0.1388888888888889,-0.390625,-0.1388888888888889,0.390625,-0.1388888888888889
44,5000,,3,OBJ,TARGET,stimuli/fractals/138a.jpg,-0.234375,0.4166666666666667,71.0,ERP,stimuli/fractals/138a.jpg,-0.234375,0.4166666666666667,stimuli/fractals/138a.jpg,stimuli/fractals/138c.jpg,stimuli/fractals/138b.jpg,-0.234375,0.4166666666666667,-0.234375,0.1388888888888889,-0.078125,0.4166666666666667,0.078125,-0.4166666666666667
45,1000,,3,OBJ,TARGET,stimuli/fractals/38c.jpg,0.234375,-0.4166666666666667,108.0,LLP,stimuli/fractals/38c.jpg,0.234375,-0.4166666666666667,stimuli/fractals/38c.jpg,stimuli/fractals/38a.jpg,stimuli/fractals/38b.jpg,0.234375,-0.4166666666666667,0.234375,-0.1388888888888889,0.078125,-0.4166666666666667,-0.390625,-0.1388888888888889
46,3000,,3,OBJ,TARGET,stimuli/fractals/78a.jpg,0.390625,-0.1388888888888889,117.0,LLP,stimuli/fractals/78a.jpg,0.390625,-0.1388888888888889,stimuli/fractals/78a.jpg,stimuli/fractals/78c.jpg,stimuli/fractals/78b.jpg,0.390625,-0.1388888888888889,0.390625,-0.4166666666666667,0.234375,-0.1388888888888889,-0.234375,0.4166666666666667
47,1000,,3,OBJ,LURE,stimuli/fractals/1c.jpg,0.390625,-0.1388888888888889,53.0,OLP,stimuli/fractals/1b.jpg,0.390625,-0.1388888888888889,stimuli/fractals/1b.jpg,stimuli/fractals/1a.jpg,stimuli/fractals/1c.jpg,0.390625,-0.1388888888888889,0.390625,-0.4166666666666667,0.234375,-0.1388888888888889,-0.234375,0.1388888888888889
48,1000,,3,OBJ,LURE,stimuli/fractals/37c.jpg,-0.078125,0.4166666666666667,54.0,OLP,stimuli/fractals/37a.jpg,-0.078125,0.4166666666666667,stimuli/fractals/37a.jpg,stimuli/fractals/37b.jpg,stimuli/fractals/37c.jpg,-0.078125,0.4166666666666667,0.078125,0.4166666666666667,-0.234375,0.4166666666666667,0.390625,-0.4166666666666667
49,3000,,3,OBJ,FOIL,stimuli/fractals/75c.jpg,0.390625,0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
50,2000,,3,OBJ,FOIL,stimuli/fractals/91a.jpg,0.234375,-0.4166666666666667,0.0,FOIL,nan,0.0,0.0,,,,,,,,,,,
51,3000,,3,OBJ,LURE,stimuli/fractals/113b.jpg,-0.078125,-0.1388888888888889,79.0,ERP,stimuli/fractals/113a.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/113a.jpg,stimuli/fractals/113c.jpg,stimuli/fractals/113b.jpg,-0.078125,-0.1388888888888889,-0.234375,-0.1388888888888889,-0.078125,0.1388888888888889,0.390625,0.4166666666666667
52,1000,,3,OBJ,LURE,stimuli/fractals/46b.jpg,-0.078125,-0.1388888888888889,64.0,OLP,stimuli/fractals/46c.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/46c.jpg,stimuli/fractals/46a.jpg,stimuli/fractals/46b.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
53,2000,,3,OBJ,LURE,stimuli/fractals/45a.jpg,-0.078125,-0.4166666666666667,91.0,ERP,stimuli/fractals/45c.jpg,-0.078125,-0.4166666666666667,stimuli/fractals/45c.jpg,stimuli/fractals/45b.jpg,stimuli/fractals/45a.jpg,-0.078125,-0.4166666666666667,-0.234375,-0.4166666666666667,-0.078125,-0.1388888888888889,0.390625,0.4166666666666667
54,3000,,3,OBJ,LURE,stimuli/fractals/72a.jpg,0.078125,-0.1388888888888889,65.0,OLP,stimuli/fractals/72b.jpg,0.078125,-0.1388888888888889,stimuli/fractals/72b.jpg,stimuli/fractals/72c.jpg,stimuli/fractals/72a.jpg,0.078125,-0.1388888888888889,0.078125,-0.4166666666666667,0.234375,-0.1388888888888889,-0.390625,0.4166666666666667
55,2000,,4,LOC,LURE,stimuli/fractals/119c.jpg,0.234375,0.1388888888888889,118.0,LLP,stimuli/fractals/119c.jpg,0.078125,0.1388888888888889,stimuli/fractals/119c.jpg,stimuli/fractals/119a.jpg,stimuli/fractals/119b.jpg,0.078125,0.1388888888888889,-0.078125,0.1388888888888889,0.234375,0.1388888888888889,-0.390625,-0.4166666666666667
56,4000,,4,LOC,LURE,stimuli/fractals/95a.jpg,0.078125,-0.4166666666666667,68.0,OLP,stimuli/fractals/95a.jpg,0.234375,-0.4166666666666667,stimuli/fractals/95a.jpg,stimuli/fractals/95b.jpg,stimuli/fractals/95c.jpg,0.234375,-0.4166666666666667,0.390625,-0.4166666666666667,0.078125,-0.4166666666666667,-0.234375,0.1388888888888889
57,4000,,4,LOC,LURE,stimuli/fractals/84a.jpg,-0.078125,-0.1388888888888889,92.0,ERP,stimuli/fractals/84a.jpg,0.078125,-0.1388888888888889,stimuli/fractals/84a.jpg,stimuli/fractals/84b.jpg,stimuli/fractals/84c.jpg,0.078125,-0.1388888888888889,0.078125,0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,0.4166666666666667
58,1000,,4,LOC,FOIL,stimuli/fractals/27a.jpg,0.390625,-0.1388888888888889,70.0,OLP,stimuli/fractals/27a.jpg,-0.390625,0.1388888888888889,stimuli/fractals/27a.jpg,stimuli/fractals/27b.jpg,stimuli/fractals/27c.jpg,-0.390625,0.1388888888888889,-0.234375,0.1388888888888889,-0.390625,-0.1388888888888889,0.390625,-0.1388888888888889
59,5000,,4,LOC,FOIL,stimuli/fractals/89c.jpg,-0.390625,0.4166666666666667,121.0,LLP,stimuli/fractals/89c.jpg,0.234375,-0.1388888888888889,stimuli/fractals/89c.jpg,stimuli/fractals/89a.jpg,stimuli/fractals/89b.jpg,0.234375,-0.1388888888888889,0.390625,-0.1388888888888889,0.234375,0.1388888888888889,-0.390625,0.4166666666666667
60,3000,,4,LOC,LURE,stimuli/fractals/86a.jpg,-0.078125,-0.1388888888888889,76.0,OLP,stimuli/fractals/86a.jpg,0.078125,-0.1388888888888889,stimuli/fractals/86a.jpg,stimuli/fractals/86c.jpg,stimuli/fractals/86b.jpg,0.078125,-0.1388888888888889,0.078125,0.1388888888888889,-0.078125,-0.1388888888888889,-0.390625,0.4166666666666667
61,1000,,4,LOC,TARGET,stimuli/fractals/19c.jpg,-0.078125,0.1388888888888889,130.0,LLP,stimuli/fractals/19c.jpg,-0.078125,0.1388888888888889,stimuli/fractals/19c.jpg,stimuli/fractals/19a.jpg,stimuli/fractals/19b.jpg,-0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.078125,0.4166666666666667,0.390625,-0.4166666666666667
62,1000,,4,LOC,TARGET,stimuli/fractals/43b.jpg,-0.078125,0.1388888888888889,78.0,OLP,stimuli/fractals/43b.jpg,-0.078125,0.1388888888888889,stimuli/fractals/43b.jpg,stimuli/fractals/43c.jpg,stimuli/fractals/43a.jpg,-0.078125,0.1388888888888889,-0.234375,0.1388888888888889,-0.078125,-0.1388888888888889,0.390625,-0.4166666666666667
63,1000,,4,LOC,FOIL,stimuli/fractals/33a.jpg,0.390625,-0.4166666666666667,131.0,LLP,stimuli/fractals/33a.jpg,-0.234375,0.1388888888888889,stimuli/fractals/33a.jpg,stimuli/fractals/33c.jpg,stimuli/fractals/33b.jpg,-0.234375,0.1388888888888889,-0.234375,0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,-0.4166666666666667
64,1000,,4,LOC,LURE,stimuli/fractals/17a.jpg,-0.390625,-0.1388888888888889,86.0,OLP,stimuli/fractals/17a.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/17a.jpg,stimuli/fractals/17b.jpg,stimuli/fractals/17c.jpg,-0.234375,-0.1388888888888889,-0.234375,-0.4166666666666667,-0.390625,-0.1388888888888889,0.390625,-0.4166666666666667
65,2000,,4,LOC,LURE,stimuli/fractals/88a.jpg,0.390625,0.1388888888888889,88.0,OLP,stimuli/fractals/88a.jpg,0.390625,0.4166666666666667,stimuli/fractals/88a.jpg,stimuli/fractals/88b.jpg,stimuli/fractals/88c.jpg,0.390625,0.4166666666666667,0.234375,0.4166666666666667,0.390625,0.1388888888888889,-0.234375,0.1388888888888889
66,1000,,4,LOC,TARGET,stimuli/fractals/129c.jpg,0.078125,0.4166666666666667,93.0,OLP,stimuli/fractals/129c.jpg,0.078125,0.4166666666666667,stimuli/fractals/129c.jpg,stimuli/fractals/129a.jpg,stimuli/fractals/129b.jpg,0.078125,0.4166666666666667,0.234375,0.4166666666666667,-0.078125,0.4166666666666667,-0.390625,-0.4166666666666667
67,4000,,4,LOC,LURE,stimuli/fractals/52a.jpg,-0.234375,-0.4166666666666667,98.0,ERP,stimuli/fractals/52a.jpg,-0.234375,-0.1388888888888889,stimuli/fractals/52a.jpg,stimuli/fractals/52c.jpg,stimuli/fractals/52b.jpg,-0.234375,-0.1388888888888889,-0.390625,-0.1388888888888889,-0.234375,-0.4166666666666667,0.390625,0.1388888888888889
68,2000,,4,LOC,LURE,stimuli/fractals/87c.jpg,0.078125,0.1388888888888889,106.0,ERP,stimuli/fractals/87c.jpg,-0.078125,0.1388888888888889,stimuli/fractals/87c.jpg,stimuli/fractals/87a.jpg,stimuli/fractals/87b.jpg,-0.078125,0.1388888888888889,-0.234375,0.1388888888888889,0.078125,0.1388888888888889,0.390625,-0.4166666666666667
69,3000,,4,LOC,LURE,stimuli/fractals/54a.jpg,-0.078125,-0.1388888888888889,110.0,ERP,stimuli/fractals/54a.jpg,-0.078125,0.1388888888888889,stimuli/fractals/54a.jpg,stimuli/fractals/54c.jpg,stimuli/fractals/54b.jpg,-0.078125,0.1388888888888889,0.078125,0.1388888888888889,-0.078125,-0.1388888888888889,0.390625,-0.4166666666666667
70,500,,4,LOC,TARGET,stimuli/fractals/139b.jpg,-0.078125,-0.1388888888888889,107.0,OLP,stimuli/fractals/139b.jpg,-0.078125,-0.1388888888888889,stimuli/fractals/139b.jpg,stimuli/fractals/139c.jpg,stimuli/fractals/139a.jpg,-0.078125,-0.1388888888888889,-0.078125,-0.4166666666666667,-0.234375,-0.1388888888888889,0.390625,0.4166666666666667
